testcase	rpm	encoder_resolution	kp	ki	traj_type	v_max	estimator_name	p_err_max	p_err_max_pct	p_err_mean	p_err_mean_pct	p_err_rms	p_err_rms_pct	v_err_max	v_err_max_pct	v_err_mean	v_err_mean_pct	v_err_rms	v_err_rms_pct	a_err_max	a_err_max_pct	a_err_mean	a_err_mean_pct	a_err_rms	a_err_rms_pct
7564	28	360	12.0679264063933	17.4752840000768	VelocityStep	168	PITrackingLoop(kp=12,ki=17)	11.734669238467	34.7064722395998	7.62406480376859	10.4713608864301	8.02190610593492	13.3540613204608	19.5277902047538	11.6236846456868	-9.72848036453112	-5.79076212174471	10.7955758291942	6.42593799356795	10312.6358791842	Inf	-19.5656615997768	NaN	4542.06316779769	Inf
7565	30	360	12.0679264063933	17.4752840000768	VelocityStep	180	PITrackingLoop(kp=12,ki=17)	12.5341665802124	34.608288334402	8.12429622671145	10.4219637586733	8.55284003516156	13.3005822883356	20.4757269911922	11.3754038839957	-10.4637814197207	-5.81321189984485	11.4975551176679	6.38753062092661	10169.169798882	Inf	-10.7069969611275	NaN	4658.27110908737	Inf
7566	32	360	12.0679264063933	17.4752840000768	VelocityStep	192	PITrackingLoop(kp=12,ki=17)	13.3483292681839	34.5400227789861	8.63491994454117	10.389847687617	9.09357926469502	13.2669026904642	21.188189434269	11.0355153303484	-11.1640601287606	-5.81461465039613	12.2008165569718	6.35459195675615	10052.5907731967	Inf	-17.4054945092584	NaN	4780.23570323082	Inf
7567	34	360	12.0679264063933	17.4752840000768	VelocityStep	204	PITrackingLoop(kp=12,ki=17)	14.1488853611679	34.5021605515541	9.1437557115921	10.3591537854764	9.6324494471539	13.2330844610934	22.4532120940069	11.00647651667	-11.8730441131839	-5.82011966332544	12.8884466340482	6.31786599708243	9907.34833258776	Inf	-24.103600590202	NaN	4894.48094429382	Inf
7568	36	360	12.0679264063933	17.4752840000768	VelocityStep	216	PITrackingLoop(kp=12,ki=17)	14.9534839049634	34.417015188143	9.64868678936275	10.3288502395502	10.1678979940523	13.2011440328618	23.2333813281011	10.7561950593061	-12.5688180681076	-5.81889725375351	13.6007261598672	6.29663248142001	9773.70132469235	Inf	-15.6798645666608	NaN	4990.19241069265	Inf
7569	38	360	12.0679264063933	17.4752840000768	VelocityStep	228	PITrackingLoop(kp=12,ki=17)	15.7546734902564	34.3547231932778	10.1575678044686	10.3047451848566	10.7068899325032	13.1747225727106	24.2645399106317	10.6423420660665	-13.2640309944377	-5.81755745370074	14.3083031658317	6.27557156396126	9648.52775026284	Inf	-22.4317208259277	NaN	5091.08212329926	Inf
7570	40	360	12.0679264063933	17.4752840000768	VelocityStep	240	PITrackingLoop(kp=12,ki=17)	16.5399403332252	34.2501578813079	10.6467716420253	10.2667494226004	11.2273360326965	13.1336571270125	25.1090851692412	10.4621188205172	-13.9619614528148	-5.81748393867284	15.0177943592917	6.25741431637153	9525.66000712477	Inf	-13.9685897254734	NaN	5175.46609044563	Inf
7571	42	360	12.0679264063933	17.4752840000768	VelocityStep	252	PITrackingLoop(kp=12,ki=17)	17.3515381221485	34.223774879202	11.1744348822291	10.2636376765871	11.7847324207741	13.1313529137575	26.3091777759748	10.4401499111011	-14.5950093893125	-5.79167039258432	15.708665796088	6.23359753813015	9394.03987445039	Inf	-6.15839555414292	NaN	5255.79743488831	Inf
7572	44	360	12.0679264063933	17.4752840000768	VelocityStep	264	PITrackingLoop(kp=12,ki=17)	18.1592889714533	34.2034629860751	11.6761416878386	10.2400145071113	12.3165391647739	13.1052409712903	27.0668741344401	10.2526038388031	-15.3626764469365	-5.8191956238396	16.4382598363866	6.22661357438886	9256.98873381907	Inf	-27.4684325886295	NaN	5347.55676728581	Inf
7573	46	360	12.0679264063933	17.4752840000768	VelocityStep	276	PITrackingLoop(kp=12,ki=17)	18.9675506604993	34.1753254899847	12.1867573805178	10.2251462240829	12.8568710622465	13.08927444941	27.9869555691935	10.140201293186	-16.0612753411676	-5.81930265984335	17.1520693946903	6.21451789662692	9110.87603836563	Inf	-19.0222358480871	NaN	5416.59277693332	Inf
7574	48	360	12.0679264063933	17.4752840000768	VelocityStep	288	PITrackingLoop(kp=12,ki=17)	19.7625231844376	34.1263857984508	12.6909034809602	10.2070633235389	13.3914244707923	13.069289536854	29.0710512177501	10.0941150061632	-16.7478391216202	-5.81522191722925	17.8623567428384	6.20220720237446	9003.35762135563	Inf	-25.862637499832	NaN	5489.4409280576	Inf
7575	50	360	12.0679264063933	17.4752840000768	VelocityStep	300	PITrackingLoop(kp=12,ki=17)	20.5279578417435	34.0098314250609	13.1544853731418	10.1636096913879	13.8876669921653	13.0229084137817	29.7043528884388	9.90145096281295	-17.4567151528661	-5.81890505095537	18.5907534539185	6.19691781797284	8870.42508849782	Inf	-17.2541975420723	NaN	5549.57012800138	Inf
8801	2	360	12.0679264063933	19.1791026167249	VelocityStep	12	PITrackingLoop(kp=12,ki=19)	1.37541378725243	51.5450992795232	1.00376987396821	18.211345790278	1.0219204340975	21.8683198589141	7.86340064573784	65.528338714482	-0.556851233381364	-4.6404269448447	3.56194605816632	29.6828838180527	11999.8596788326	Inf	-9.10341410711884	NaN	1348.18997265685	Inf
8802	4	360	12.0679264063933	19.1791026167249	VelocityStep	24	PITrackingLoop(kp=12,ki=19)	2.12372565860559	43.2466623955332	1.47785649766704	13.7988568996781	1.52499908227806	17.0843192187958	8.42608631491058	35.1086929787941	-1.40166789038165	-5.8402828765902	3.8453489442253	16.0222872676054	11881.5694262331	Inf	-14.580451171784	NaN	1895.08065641779	Inf
8803	6	360	12.0679264063933	19.1791026167249	VelocityStep	36	PITrackingLoop(kp=12,ki=19)	2.90675663944106	39.7109473009179	1.95535972806719	12.3364637124503	2.03438255683251	15.4874171213409	9.34327817876091	25.9535504965581	-2.14615866865225	-5.96155185736736	4.18623922496537	11.6284422915705	11743.0617337239	Inf	-5.78320040178159	NaN	2268.51639554252	Inf
8804	8	360	12.0679264063933	19.1791026167249	VelocityStep	48	PITrackingLoop(kp=12,ki=19)	3.68984138630563	37.9317069072652	2.42904808301704	11.5924803336021	2.54159578661417	14.6852768424384	10.2932066507261	21.4441805223461	-2.87614883549818	-5.99197674062121	4.66896133303048	9.72700277714682	11619.5084362024	Inf	-12.4894958194487	NaN	2613.65852135872	Inf
8805	10	360	12.0679264063933	19.1791026167249	VelocityStep	60	PITrackingLoop(kp=12,ki=19)	4.46990638007165	37.0267547105928	2.89811560815873	11.1289731038273	3.04485280349589	14.1826534914024	11.2507409220715	18.7512348701191	-3.64534183111946	-6.07556971853243	5.19530457597439	8.65884095995732	11478.6829730413	Inf	-3.51360466427962	NaN	2882.03058137254	Inf
8806	12	360	12.0679264063933	19.1791026167249	VelocityStep	72	PITrackingLoop(kp=12,ki=19)	5.26873704472294	36.2560380316317	3.38139505797359	10.8590243320758	3.56164068610937	13.8910269915979	12.3090445468573	17.0958952039685	-4.3463294777104	-6.03656871904222	5.78473974440897	8.03436075612357	11356.0640901584	Inf	-10.4494210160069	NaN	3146.83697495463	Inf
8807	14	360	12.0679264063933	19.1791026167249	VelocityStep	84	PITrackingLoop(kp=12,ki=19)	6.06055307133532	35.8568835355257	3.85946482603939	10.6544101244136	4.07401407634206	13.6701025554467	13.3471395058693	15.8894517927015	-5.09577743949891	-6.06640171368917	6.41409191926526	7.63582371341102	11231.633280214	Inf	-16.953883448865	NaN	3384.29876319668	Inf
8808	16	360	12.0679264063933	19.1791026167249	VelocityStep	96	PITrackingLoop(kp=12,ki=19)	6.85343331504888	35.4501929636784	4.33149118954322	10.4894813665746	4.58127221077487	13.4934610908432	14.2701367886026	14.864725821461	-5.83864984047225	-6.0819269171586	7.06907195120211	7.36361661583553	11091.9779449192	Inf	-8.16716511781126	NaN	3578.48011047408	Inf
8809	18	360	12.0679264063933	19.1791026167249	VelocityStep	108	PITrackingLoop(kp=12,ki=19)	7.64942765874065	35.1981936381407	4.80910635366863	10.3703899518792	5.0934326326863	13.3644379720514	15.2928756082004	14.1600700075929	-6.58360720939638	-6.09593260129295	7.74903563736437	7.17503299755961	10962.9030399772	Inf	-14.7178058745007	NaN	3777.27329341816	Inf
8810	20	360	12.0679264063933	19.1791026167249	VelocityStep	120	PITrackingLoop(kp=12,ki=19)	8.42106476596839	34.8901594999938	5.26709481240535	10.2424422712549	5.58717799202282	13.2265525324186	16.2186117971011	13.5155098309176	-7.31575721483523	-6.09646434569603	8.43433700186159	7.02861416821799	10829.8414959288	Inf	-6.12620910604788	NaN	3942.05656313377	Inf
8811	22	360	12.0679264063933	19.1791026167249	VelocityStep	132	PITrackingLoop(kp=12,ki=19)	9.23051327629869	34.7539131571613	5.76045102900578	10.1917574079511	6.11436305327273	13.1724711502516	17.3783639232612	13.1654272145918	-8.04244236507816	-6.09275936748346	9.14202452439541	6.92577615484501	10700.5813494743	Inf	-12.7972664307029	NaN	4112.61513947286	Inf
8812	24	360	12.0679264063933	19.1791026167249	VelocityStep	144	PITrackingLoop(kp=12,ki=19)	10.0186978040178	34.6071362573219	6.23537216215718	10.1233843013086	6.623821832125	13.0992635967575	18.506053787282	12.851426241168	-8.75276647201172	-6.07831005000814	9.84548447145604	6.8371419940667	10579.4598031732	Inf	-19.7199458884852	NaN	4271.03117305026	Inf
8813	26	360	12.0679264063933	19.1791026167249	VelocityStep	156	PITrackingLoop(kp=12,ki=19)	10.8226638094141	34.4856373060806	6.71186100726153	10.068298599636	7.13554882243947	13.0402840580374	19.2769678027286	12.3570306427747	-9.51727543413421	-6.10081758598346	10.5760501667583	6.77951933766555	10442.5240403154	Inf	-10.7068312840499	NaN	4403.5158522641	Inf
8814	28	360	12.0679264063933	19.1791026167249	VelocityStep	168	PITrackingLoop(kp=12,ki=19)	11.6032655913719	34.3450929176862	7.18827896969599	10.0203186120188	7.64674998804779	12.9880954343018	20.597515064313	12.2604256335197	-10.2143623507498	-6.07997758973204	11.2919198407886	6.72138085761228	10315.2537842467	Inf	-17.7716526235952	NaN	4542.07175865447	Inf
8815	30	360	12.0679264063933	19.1791026167249	VelocityStep	180	PITrackingLoop(kp=12,ki=19)	12.3933266143331	34.2462616650716	7.65724406785939	9.97070620846211	8.15118152049962	12.9345552704336	21.5664978226492	11.9813876792496	-10.9840534400085	-6.10225191111583	12.0330946413638	6.68505257853544	10171.8354283375	Inf	-8.78765324199379	NaN	4658.27389719417	Inf
8816	32	360	12.0679264063933	19.1791026167249	VelocityStep	192	PITrackingLoop(kp=12,ki=19)	13.1983349494321	34.1775159061335	8.13664035858071	9.93845666448212	8.66536469768719	12.9008873671473	22.4059610084536	11.6697713585696	-11.718706771232	-6.10349311001668	12.7750494527501	6.65367158997399	10055.4284328799	Inf	-15.3569106833977	NaN	4780.243371031	Inf
8817	34	360	12.0679264063933	19.1791026167249	VelocityStep	204	PITrackingLoop(kp=12,ki=19)	13.9984191590422	34.1391551044829	8.6142588403131	9.90764776220418	9.1776777414963	12.8670264479078	23.6803487113112	11.6080140741722	-12.4620447488123	-6.10884546510409	13.5043954080427	6.61980167060916	9910.87914213472	Inf	-21.9274726115326	NaN	4894.49347561346	Inf
8818	36	360	12.0679264063933	19.1791026167249	VelocityStep	216	PITrackingLoop(kp=12,ki=19)	14.788425130935	34.0534676850311	9.08794848624855	9.87721695584849	9.68662148716878	12.835081231332	24.5064969976451	11.3456004618727	-13.1921135491128	-6.10745997644109	14.2537599549339	6.59896294209905	9777.10647380189	Inf	-13.3750915095892	NaN	4990.19913260986	Inf
8819	38	360	12.0679264063933	19.1791026167249	VelocityStep	228	PITrackingLoop(kp=12,ki=19)	15.5773094159925	33.9908122021307	9.56560250325561	9.853014292303	10.1990581175832	12.8086265939259	25.6044896851651	11.2300393355987	-13.9217048194544	-6.10601088572559	14.9989432841535	6.57848389655855	9651.65988572187	Inf	-19.9968020536514	NaN	5091.09391503175	Inf
8820	40	360	12.0679264063933	19.1791026167249	VelocityStep	240	PITrackingLoop(kp=12,ki=19)	16.3518340663068	33.8855663419527	10.0235273562826	9.81486436301512	10.6931031798145	12.7675226727354	26.52858799926	11.053578333025	-14.6537869382235	-6.10574455759314	15.7460585002079	6.56085770841997	9529.06664866268	Inf	-11.4047917421383	NaN	5175.47145149497	Inf
8821	42	360	12.0679264063933	19.1791026167249	VelocityStep	252	PITrackingLoop(kp=12,ki=19)	17.154755580158	33.8589537573498	10.5200385812244	9.81175767613879	11.2239022512275	12.7652585969961	27.9271235317437	11.0821918776761	-15.3212183822179	-6.07984856437218	16.4757700663366	6.53800399457802	9397.88863177463	Inf	-3.46035549139884	NaN	5255.81124062563	Inf
8822	44	360	12.0679264063933	19.1791026167249	VelocityStep	264	PITrackingLoop(kp=12,ki=19)	17.9560260610949	33.8384329509553	10.9904806727864	9.78802527867893	11.7291552481667	12.7391082588507	28.6451457807555	10.8504340078619	-16.1232979407389	-6.10730982603746	17.2447051820749	6.5320852962405	9261.3700226936	Inf	-24.6473928391056	NaN	5347.57348749107	Inf
8823	46	360	12.0679264063933	19.1791026167249	VelocityStep	276	PITrackingLoop(kp=12,ki=19)	18.7581559401482	33.8100198712017	11.469884800287	9.77310182319665	12.2429092746717	12.7231430475521	29.6214207166097	10.7323988103658	-16.8562069883464	-6.10732137258929	17.9969856126077	6.52064696108976	9115.36841115412	Inf	-16.0741421820045	NaN	5416.60309778035	Inf
8824	48	360	12.0679264063933	19.1791026167249	VelocityStep	288	PITrackingLoop(kp=12,ki=19)	19.5442574956212	33.7607975737956	11.9427891820207	9.75494405182062	12.7509518579007	12.7031244460346	30.7355488494775	10.6720655727352	-17.5770689411566	-6.10314893790162	18.744723709713	6.50858462142813	9007.84927321735	Inf	-22.7833616645738	NaN	5489.45730160203	Inf
8825	50	360	12.0679264063933	19.1791026167249	VelocityStep	300	PITrackingLoop(kp=12,ki=19)	20.2915974429624	33.6434560841044	12.3750255098414	9.71131433751618	13.221009058406	12.6567250201992	31.3919978539604	10.4639992846535	-18.3198628060581	-6.1066209353527	19.5095738158933	6.50319127196444	8874.78431169137	Inf	-14.0465586932019	NaN	5549.57963342595	Inf
676	2	360	126.48552168553	10	VelocityStep	12	PITrackingLoop(kp=126,ki=10)	0.994151047564344	33.0242842836245	0.584684872667628	9.8026977075533	0.62495147508091	11.6479261727842	114.491138857765	954.092823814711	0.576516938374812	4.8043078197901	26.417794550272	220.148287918934	126490.424157154	Inf	-156.746537526275	NaN	14565.1329299977	Inf
677	4	360	126.48552168553	10	VelocityStep	24	PITrackingLoop(kp=126,ki=10)	0.991832165481076	19.8684328021049	0.656452542678034	5.51507424664481	0.677572059480625	6.36617153150092	102.829328588675	428.455535786146	0.0716975789135954	0.29873991213998	34.0760778063153	141.983657526314	126444.274804337	Inf	-157.165977078932	NaN	20626.485155076	Inf
678	6	360	126.48552168553	10	VelocityStep	36	PITrackingLoop(kp=126,ki=10)	1.00690300462742	12.5871572684718	0.734315697249665	4.1007376509715	0.745468972057313	4.62293140265183	93.1704597895829	258.806832748841	0.307978880084396	0.855496889123322	36.9679209803066	102.68866938974	126124.922977188	Inf	-77.084196506727	NaN	24822.2372355122	Inf
679	8	360	126.48552168553	10	VelocityStep	48	PITrackingLoop(kp=126,ki=10)	1.03848616337777	10.3275444442057	0.812283445810515	3.41528636740958	0.818792024136074	3.84520531442944	86.2031177853807	179.589828719543	0.177249436635558	0.369269659657413	38.6538825078524	80.5289218913591	125438.445107267	Inf	-136.589070133629	NaN	28696.8097694912	Inf
680	10	360	126.48552168553	10	VelocityStep	60	PITrackingLoop(kp=126,ki=10)	1.07055953838425	8.12002739265387	0.883217736977647	2.96704937852901	0.887311236430719	3.31984821886799	80.9126293610094	134.854382268349	-0.0358540131122606	-0.0597566885204353	39.3015064625087	65.5025107708478	124521.294588079	Inf	0.00283651981349976	NaN	31728.2114986303	Inf
681	12	360	126.48552168553	10	VelocityStep	72	PITrackingLoop(kp=126,ki=10)	1.14305167795154	7.5339395356947	0.970388245794904	2.71918732721289	0.973165423038134	3.04383224823656	78.0541322253496	108.408516979652	0.133040499444201	0.18477847145028	39.6117190846575	55.0162765064688	123276.316370753	Inf	-92.3583303156347	NaN	34675.5089109611	Inf
682	14	360	126.48552168553	10	VelocityStep	84	PITrackingLoop(kp=126,ki=10)	1.20746252716772	6.98556160753231	1.05120030113463	2.52648192492637	1.05322484592582	2.82736865405205	75.7549917828192	90.1845140271657	-0.0478762393606171	-0.0569955230483522	39.807802614198	47.3902412073786	121953.092741658	Inf	-143.936421672325	NaN	37320.3757418907	Inf
683	16	360	126.48552168553	10	VelocityStep	96	PITrackingLoop(kp=126,ki=10)	1.25572756160557	6.20446240932175	1.12499128123695	2.36568397821285	1.12645834518116	2.64278189536429	71.6308508173897	74.6154696014476	0.0521551636060354	0.0543282954229535	39.7909073365795	41.448861808937	120878.800435628	Inf	-42.4122645004479	NaN	39477.9967351267	Inf
684	18	360	126.48552168553	10	VelocityStep	108	PITrackingLoop(kp=126,ki=10)	1.33266178988224	5.95544302440398	1.20515958118479	2.25386556169271	1.20634365641429	2.51792587364024	68.7494304907237	63.6568800840034	-0.0345340216792903	-0.0319759459993432	39.8275914904088	36.8773995281563	119635.026725388	Inf	-108.795532894732	NaN	41664.7974266519	Inf
685	20	360	126.48552168553	10	VelocityStep	120	PITrackingLoop(kp=126,ki=10)	1.38872916152409	5.47401396916663	1.26738754275282	2.13388016699173	1.26832870272898	2.3841833635791	68.132340696425	56.7769505803542	-0.0716844569148533	-0.0597370474290443	39.7179025808691	33.0982521507243	118158.25814507	Inf	0.00567117501146413	NaN	43481.2332828107	Inf
686	22	360	126.48552168553	10	VelocityStep	132	PITrackingLoop(kp=126,ki=10)	1.47072999233804	5.30495975977386	1.362628404761	2.08615959118777	1.36342806330445	2.33123631795042	67.3932461574046	51.0554895131853	0.014358250714281	0.010877462662334	39.6645785143339	30.0489231169196	116546.329023446	Inf	-79.2752263843792	NaN	45333.1363654403	Inf
687	24	360	126.48552168553	10	VelocityStep	144	PITrackingLoop(kp=126,ki=10)	1.58123386743197	5.3100021816198	1.44302457067388	2.025968750971	1.44397406979873	2.26775715248943	71.8297928402382	49.8818005834987	-0.105652200390229	-0.0733695836043255	39.3742441912372	27.3432251328036	114304.354683128	Inf	-140.467501279211	NaN	47051.4409683764	Inf
688	26	360	126.48552168553	10	VelocityStep	156	PITrackingLoop(kp=126,ki=10)	1.62440304100446	5.04454980387662	1.51975687270513	1.96915898088984	1.52037682543929	2.20061543949357	65.8027708223626	42.1812633476683	-0.0699448967750996	-0.0448364722917303	39.4238597758786	25.2717049845376	113489.649406965	Inf	-29.765647272508	NaN	48480.3409088959	Inf
689	28	360	126.48552168553	10	VelocityStep	168	PITrackingLoop(kp=126,ki=10)	1.74224729091072	4.98159885428651	1.60179489087039	1.92889447923294	1.60273903881787	2.15975455394437	71.943819694818	42.8237021992964	-0.0641897297694087	-0.0382081724817907	39.0397756970125	23.2379617244122	111015.163784077	Inf	-109.773680621086	NaN	49958.9955792685	Inf
690	30	360	126.48552168553	10	VelocityStep	180	PITrackingLoop(kp=126,ki=10)	1.77494857134521	4.65055218483152	1.67156931496117	1.87825630918771	1.67214422487741	2.09989026543863	63.7899411220115	35.4388561788953	-0.107515847381111	-0.0597310263228393	39.1867242165875	21.7704023425486	110492.299806222	Inf	0.00850590509588074	NaN	51194.3908820876	Inf
